cle_obs,type_en,code_en,nom_en,version_en,type_info_geo
1177944,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095840,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1198690,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197877,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182669,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191595,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1181601,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195404,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185350,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181186,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195299,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095898,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1191111,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1181318,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189758,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1191469,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1096402,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1093949,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1186612,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181129,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192461,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1193057,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1184139,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183811,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178640,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190268,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1179813,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186878,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188781,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183881,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1093721,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1180687,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180695,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185122,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180291,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1097294,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178057,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180025,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179430,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187244,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1193058,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1185680,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189299,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179007,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190682,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1193124,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1190839,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1178597,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181028,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197477,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187421,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187530,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185577,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096917,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1191686,"ZNIEFF type 1",04M000012,"Terre Sainte Pente Externe",2016-05,Rattachement
1184084,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198777,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1183412,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191988,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1189171,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1193098,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1180970,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183521,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094955,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1093812,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1188227,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180809,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196027,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177309,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181908,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198373,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198708,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177811,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1097314,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198674,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196765,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184809,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095602,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1094712,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192736,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1196385,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188660,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190657,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1096981,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1095834,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1187206,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192739,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1184064,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179288,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095969,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1178110,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189658,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1192999,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1188190,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192200,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1191564,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1197777,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180433,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191441,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1198628,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183440,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095158,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1181443,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186239,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178436,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096042,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1187805,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179209,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196508,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189262,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094267,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1183838,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094321,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1181769,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197138,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179810,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185226,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186189,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184343,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182765,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198361,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182472,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177339,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188054,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187572,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191581,"ZNIEFF type 1",04M000012,"Terre Sainte Pente Externe",2016-05,Rattachement
1195793,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192741,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1095666,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1190140,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1198000,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182252,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188728,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095933,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1096228,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1190533,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192617,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1195973,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186373,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198042,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192804,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1095321,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192733,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1191287,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1189679,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1180207,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179186,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196460,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096354,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1184320,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180567,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183926,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094279,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1181608,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188761,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096735,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1181429,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195685,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183348,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191463,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1197160,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187278,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189823,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1093632,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1191823,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1182936,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178204,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190956,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1095649,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1095522,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1178667,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182920,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197963,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197680,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192428,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1183816,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190250,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1196373,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095481,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1178205,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
