Station,Date,Taxon,Groupe_taxons,MESURE_Numero_individu,Longueur_poisson_cm,Substrat_Suivis,Longueur_transect_metre,STATION_Identifiant,OBSERVATION_Coordonnees_MINX,OBSERVATION_Coordonnees_MINY,Flag,Year
Saint-Pierre_PH02,2011-02-01,Epinephelus merra,Non-Acropore submassif,3.0,14,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2011
Saint-Pierre_PH02,2012-01-27,Epinephelus merra,Acropore branchu,1.0,9,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2012
Saint-Pierre_PH02,2012-01-27,Epinephelus merra,Acropore tabulaire,2.0,17,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2012
Saint-Pierre_PH02,2012-01-27,Epinephelus merra,Acropore tabulaire,3.0,15,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2012
Saint-Pierre_PH02,2012-01-27,Epinephelus merra,Acropore tabulaire,4.0,15,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2012
Saint-Pierre_PH02,2013-01-23,Epinephelus merra,Acropore branchu,1.0,7,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2013
Saint-Pierre_PH02,2015-02-17,Epinephelus merra,Acropore branchu,1.0,15,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2015
Saint-Pierre_PH02,2015-02-17,Epinephelus merra,Acropore branchu,2.0,20,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2015
Saint-Pierre_PH02,2015-02-17,Epinephelus merra,Acropore branchu,3.0,15,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2015
Saint-Pierre_PH02,2015-02-17,Epinephelus merra,Acropore branchu,4.0,13,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2015
Saint-Pierre_PH02,2015-02-17,Epinephelus merra,,5.0,20,,20,60010521,55.47327,-21.34576,Belt,2015
Saint-Pierre_PH02,2015-02-17,Epinephelus merra,Acropore branchu,6.0,8,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2015
Saint-Pierre_PH02,2016-02-13,,,1.0,,,20,60010521,55.47327,-21.34576,Belt,2016
Saint-Pierre_PH02,2017-02-16,Epinephelus merra,Acropore branchu,1.0,14,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2017
Saint-Pierre_PH02,2017-02-16,Epinephelus merra,Algues gazonnantes,2.0,12,Corail mort en place,20,60010521,55.47327,-21.34576,Belt,2017
Saint-Pierre_PH02,2019-02-14,,,,,,20,60010521,55.47327,-21.34576,Belt,2019
Saint-Pierre_PH02,2020-02-14,Epinephelus merra,Acropore branchu,1.0,16,Substrat dur colonisé,20,60010521,55.47353,-21.34533,Belt,2020
Saint-Pierre_PH02,2020-02-14,Epinephelus merra,,2.0,16,Sable,20,60010521,55.47353,-21.34533,Belt,2020
Saint-Pierre_PH02,2021-01-27,Epinephelus merra,Acropore tabulaire,1.0,12,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2021
Saint-Pierre_PH02,2022-04-28,Epinephelus merra,Algues gazonnantes,1.0,8,Corail mort en place,20,60010521,55.47327,-21.34576,Belt,2022
Saint-Pierre_PH02,2022-04-28,Epinephelus merra,Algues gazonnantes,2.0,6,Corail mort en place,20,60010521,55.47327,-21.34576,Belt,2022
Saint-Pierre_PH02,2022-04-28,Epinephelus merra,Algues gazonnantes,3.0,15,Corail mort en place,20,60010521,55.47327,-21.34576,Belt,2022
Saint-Pierre_PH03,2007-12-22,,,1.0,,,20,60010522,55.46221,-21.34242,Belt,2007
Saint-Pierre_PH03,2009-01-13,,,1.0,,,20,60010522,55.46221,-21.34242,Belt,2009
Saint-Pierre_PH03,2010-01-22,,,1.0,,,20,60010522,55.46221,-21.34242,Belt,2010
Saint-Pierre_PH03,2011-03-03,Epinephelus merra,Algues gazonnantes,1.0,14,,20,60010522,55.46221,-21.34242,Belt,2011
Saint-Pierre_PH03,2012-01-27,Epinephelus merra,Acropore branchu,1.0,5,Substrat dur colonisé,20,60010522,55.46221,-21.34242,Belt,2012
Saint-Pierre_PH03,2012-01-27,Epinephelus merra,Acropore tabulaire,2.0,12,Substrat dur colonisé,20,60010522,55.46221,-21.34242,Belt,2012
Saint-Pierre_PH03,2012-01-27,Epinephelus merra,Acropore tabulaire,3.0,9,Substrat dur colonisé,20,60010522,55.46221,-21.34242,Belt,2012
Saint-Pierre_PH03,2012-01-27,Epinephelus merra,Acropore branchu,4.0,17,Substrat dur colonisé,20,60010522,55.46221,-21.34242,Belt,2012
Saint-Pierre_PH03,2012-01-27,Epinephelus merra,Non-Acropore submassif,5.0,14,Substrat dur colonisé,20,60010522,55.46221,-21.34242,Belt,2012
Saint-Pierre_PH03,2013-01-23,,,1.0,,,20,60010522,55.46221,-21.34242,Belt,2013
Saint-Pierre_PH03,2015-02-17,,,1.0,,,20,60010522,55.46221,-21.34242,Belt,2015
Saint-Pierre_PH03,2016-02-13,,,1.0,,,20,60010522,55.46221,-21.34242,Belt,2016
Saint-Pierre_PH03,2017-02-16,,,1.0,,,20,60010522,55.46221,-21.34242,Belt,2017
Saint-Pierre_PH03,2018-02-28,,,,,,20,60010522,55.46221,-21.34242,Belt,2018
Saint-Pierre_PH03,2019-02-28,,,,,,20,60010522,55.46221,-21.34242,Belt,2019
Saint-Pierre_PH03,2020-02-14,Epinephelus merra,Algues gazonnantes,1.0,14,Corail mort en place,20,60010522,55.46235,-21.34242,Belt,2020
Saint-Pierre_PH03,2021-02-22,Epinephelus merra,,1.0,14,Substrat dur colonisé,20,60010522,55.46221,-21.34242,Belt,2021
Saint-Pierre_PH03,2021-02-22,Epinephelus merra,,2.0,12,Sable,20,60010522,55.46221,-21.34242,Belt,2021
Saint-Pierre_PH04,2007-12-22,Epinephelus merra,Acropore tabulaire,1.0,14,Substrat dur colonisé,20,60010523,55.47189,-21.34547,Belt,2007
Saint-Pierre_PH04,2009-01-13,,,1.0,,,20,60010523,55.47189,-21.34547,Belt,2009
Saint-Pierre_PH04,2010-01-22,,,1.0,,,20,60010523,55.47189,-21.34547,Belt,2010
Saint-Pierre_PH04,2011-02-01,,,1.0,,,20,60010523,55.47189,-21.34547,Belt,2011
Saint-Pierre_PH04,2012-01-27,Epinephelus merra,Algues gazonnantes,1.0,15,Corail mort en place,20,60010523,55.47189,-21.34547,Belt,2012
Saint-Pierre_PH04,2012-01-27,Epinephelus merra,Acropore digité,2.0,19,Substrat dur colonisé,20,60010523,55.47189,-21.34547,Belt,2012
Saint-Pierre_PH04,2012-01-27,Epinephelus merra,Acropore tabulaire,3.0,14,Substrat dur colonisé,20,60010523,55.47189,-21.34547,Belt,2012
Saint-Pierre_PH04,2013-01-23,Epinephelus merra,Acropore branchu,1.0,15,Substrat dur colonisé,20,60010523,55.47189,-21.34547,Belt,2013
Saint-Pierre_PH04,2013-01-23,Epinephelus merra,Acropore branchu,2.0,13,Substrat dur colonisé,20,60010523,55.47189,-21.34547,Belt,2013
Saint-Pierre_PH04,2015-02-17,Epinephelus merra,Acropore branchu,1.0,6,Substrat dur colonisé,20,60010523,55.47189,-21.34547,Belt,2015
Saint-Pierre_PH04,2016-02-13,,,1.0,,,20,60010523,55.47189,-21.34547,Belt,2016
Saint-Pierre_PH04,2016-02-13,Epinephelus merra,,2.0,12,,20,60010523,55.47189,-21.34547,Belt,2016
Saint-Pierre_PH04,2016-02-13,Epinephelus merra,,3.0,7,,20,60010523,55.47189,-21.34547,Belt,2016
Saint-Pierre_PH04,2017-02-16,Epinephelus merra,Algues gazonnantes,1.0,13,Corail mort en place,20,60010523,55.47189,-21.34547,Belt,2017
Saint-Pierre_PH04,2017-02-16,Epinephelus merra,Acropore tabulaire,2.0,15,Substrat dur colonisé,20,60010523,55.47189,-21.34547,Belt,2017
Saint-Pierre_PH04,2017-02-16,Epinephelus merra,Acropore digité,3.0,12,Substrat dur colonisé,20,60010523,55.47189,-21.34547,Belt,2017
Saint-Pierre_PH04,2018-06-18,,,,,,20,60010523,55.47189,-21.34547,Belt,2018
Saint-Pierre_PH04,2019-02-14,,,,,,20,60010523,55.47189,-21.34547,Belt,2019
Saint-Pierre_PH04,2020-02-14,Epinephelus merra,Acropore digité,1.0,13,Substrat dur colonisé,20,60010523,55.47234,-21.34504,Belt,2020
Saint-Pierre_PH04,2021-01-27,,,,,,20,60010523,55.47189,-21.34547,Belt,2021
Saint-Pierre_PH04,2022-04-28,Epinephelus merra,Algues gazonnantes,1.0,13,Corail mort en place,20,60010523,55.47189,-21.34547,Belt,2022
Saint-Pierre_PH04,2022-04-28,Epinephelus merra,Algues gazonnantes,2.0,12,Corail mort en place,20,60010523,55.47189,-21.34547,Belt,2022
Saint-Pierre_PH04,2022-04-28,Epinephelus merra,Algues gazonnantes,3.0,10,Corail mort en place,20,60010523,55.47189,-21.34547,Belt,2022
Saint-Pierre_PH04,2022-04-28,Epinephelus merra,Algues gazonnantes,4.0,10,Corail mort en place,20,60010523,55.47189,-21.34547,Belt,2022
Saint-Pierre_PH04,2022-04-28,Epinephelus merra,Algues gazonnantes,5.0,14,Corail mort en place,20,60010523,55.47189,-21.34547,Belt,2022
Saint-Pierre_PH05,2007-12-22,Epinephelus merra,Acropore branchu,1.0,14,Substrat dur colonisé,20,60010524,55.47055,-21.34534,Belt,2007
Saint-Pierre_PH05,2009-01-13,Epinephelus merra,Algues gazonnantes,1.0,10,,20,60010524,55.47055,-21.34534,Belt,2009
Saint-Pierre_PH05,2010-01-22,,,1.0,,,20,60010524,55.47055,-21.34534,Belt,2010
Saint-Pierre_PH05,2011-02-01,Epinephelus merra,Non-Acropore submassif,1.0,10,Substrat dur colonisé,20,60010524,55.47055,-21.34534,Belt,2011
Saint-Pierre_PH05,2011-02-01,Epinephelus merra,Algues gazonnantes,2.0,9,,20,60010524,55.47055,-21.34534,Belt,2011
Saint-Pierre_PH05,2012-01-27,Epinephelus merra,Non-Acropore submassif,1.0,18,Substrat dur colonisé,20,60010524,55.47055,-21.34534,Belt,2012
Saint-Pierre_PH05,2013-01-23,Epinephelus merra,Acropore branchu,1.0,16,Substrat dur colonisé,20,60010524,55.47055,-21.34534,Belt,2013
Saint-Pierre_PH05,2013-01-23,Epinephelus merra,Acropore branchu,2.0,10,Substrat dur colonisé,20,60010524,55.47055,-21.34534,Belt,2013
Saint-Pierre_PH05,2013-01-23,Epinephelus merra,Acropore tabulaire,3.0,14,Substrat dur colonisé,20,60010524,55.47055,-21.34534,Belt,2013
Saint-Pierre_PH05,2013-01-23,Epinephelus merra,Acropore tabulaire,4.0,18,Substrat dur colonisé,20,60010524,55.47055,-21.34534,Belt,2013
Saint-Pierre_PH05,2013-01-23,Epinephelus merra,Acropore branchu,5.0,11,Substrat dur colonisé,20,60010524,55.47055,-21.34534,Belt,2013
Saint-Pierre_PH05,2015-02-17,Epinephelus merra,Acropore tabulaire,1.0,10,Substrat dur colonisé,20,60010524,55.47055,-21.34534,Belt,2015
Saint-Pierre_PH05,2015-02-17,Epinephelus merra,,2.0,8,,20,60010524,55.47055,-21.34534,Belt,2015
Saint-Pierre_PH05,2015-02-17,Epinephelus merra,Algues gazonnantes,3.0,12,Corail mort en place,20,60010524,55.47055,-21.34534,Belt,2015
Saint-Pierre_PH05,2016-02-13,Epinephelus merra,,1.0,7,,20,60010524,55.47055,-21.34534,Belt,2016
Saint-Pierre_PH05,2016-02-13,Epinephelus merra,Acropore branchu,2.0,11,Substrat dur colonisé,20,60010524,55.47055,-21.34534,Belt,2016
Saint-Pierre_PH05,2016-02-13,Epinephelus merra,Algues gazonnantes,3.0,15,Corail mort en place,20,60010524,55.47055,-21.34534,Belt,2016
Saint-Pierre_PH05,2017-02-16,,,1.0,,,20,60010524,55.47055,-21.34534,Belt,2017
Saint-Pierre_PH05,2019-02-14,,,,,,20,60010524,55.47055,-21.34534,Belt,2019
Saint-Pierre_PH05,2020-02-14,Epinephelus merra,Algues gazonnantes,1.0,7,Corail mort en place,20,60010524,55.47092,-21.34521,Belt,2020
Saint-Pierre_PH05,2020-02-14,Epinephelus merra,Non-Acropore submassif,2.0,11,Substrat dur colonisé,20,60010524,55.47092,-21.34521,Belt,2020
Saint-Pierre_PH05,2021-01-27,,,,,,20,60010524,55.47055,-21.34534,Belt,2021
Saint-Pierre_PH05,2022-04-28,,,,,,20,60010524,55.47055,-21.34534,Belt,2022
Saint-Pierre_PH06,2007-12-22,Epinephelus merra,Acropore branchu,1.0,6,Substrat dur colonisé,20,60010525,55.46981,-21.34526,Belt,2007
Saint-Pierre_PH06,2009-01-13,Epinephelus merra,Acropore branchu,1.0,12,Substrat dur colonisé,20,60010525,55.46981,-21.34526,Belt,2009
Saint-Pierre_PH06,2010-01-22,Epinephelus merra,,1.0,8,,20,60010525,55.46981,-21.34526,Belt,2010
Saint-Pierre_PH06,2011-02-01,Epinephelus merra,Acropore branchu,1.0,11,Substrat dur colonisé,20,60010525,55.46981,-21.34526,Belt,2011
Saint-Pierre_PH06,2012-01-27,Epinephelus merra,Acropore branchu,1.0,16,Substrat dur colonisé,20,60010525,55.46981,-21.34526,Belt,2012
Saint-Pierre_PH06,2013-01-23,Epinephelus merra,Algues gazonnantes,1.0,14,Corail mort en place,20,60010525,55.46981,-21.34526,Belt,2013
Saint-Pierre_PH06,2015-02-17,,,1.0,,,20,60010525,55.46981,-21.34526,Belt,2015
Saint-Pierre_PH06,2016-02-13,Epinephelus merra,Algues gazonnantes,1.0,10,Corail mort en place,20,60010525,55.46981,-21.34526,Belt,2016
Saint-Pierre_PH06,2016-02-13,Epinephelus merra,Acropore branchu,2.0,12,Substrat dur colonisé,20,60010525,55.46981,-21.34526,Belt,2016
Saint-Pierre_PH06,2016-02-13,Epinephelus merra,Acropore branchu,3.0,9,Substrat dur colonisé,20,60010525,55.46981,-21.34526,Belt,2016
Saint-Pierre_PH06,2017-02-16,Epinephelus merra,Algues gazonnantes,1.0,14,Corail mort en place,20,60010525,55.46981,-21.34526,Belt,2017
Saint-Pierre_PH06,2017-02-16,Epinephelus merra,Non-Acropore submassif,2.0,10,Substrat dur colonisé,20,60010525,55.46981,-21.34526,Belt,2017
Saint-Pierre_PH06,2019-02-14,Epinephelus merra,Acropore branchu,1.0,13,Substrat dur colonisé,20,60010525,55.46981,-21.34526,Belt,2019
Saint-Pierre_PH06,2020-02-14,,,,,,20,60010525,55.47036,-21.34518,Belt,2020
Saint-Pierre_PH07,2007-12-22,Epinephelus merra,Acropore branchu,1.0,12,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2007
Saint-Pierre_PH07,2007-12-22,Epinephelus merra,Acropore tabulaire,2.0,16,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2007
Saint-Pierre_PH07,2009-01-13,Epinephelus merra,Acropore digité,1.0,15,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2009
Saint-Pierre_PH07,2009-01-13,Epinephelus merra,Acropore branchu,2.0,14,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2009
Saint-Pierre_PH07,2009-01-13,Epinephelus merra,,3.0,13,Débris,20,60010526,55.46879,-21.34505,Belt,2009
Saint-Pierre_PH07,2010-01-22,Epinephelus merra,Non-Acropore submassif,1.0,9,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2010
Saint-Pierre_PH07,2011-02-01,Epinephelus merra,Algues gazonnantes,1.0,13,,20,60010526,55.46879,-21.34505,Belt,2011
Saint-Pierre_PH07,2012-01-27,Epinephelus merra,Acropore branchu,1.0,11,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2012
Saint-Pierre_PH07,2012-01-27,Epinephelus merra,Acropore branchu,2.0,9,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2012
Saint-Pierre_PH07,2012-01-27,Epinephelus merra,Acropore tabulaire,3.0,12,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2012
Saint-Pierre_PH07,2012-01-27,Epinephelus merra,Non-Acropore submassif,4.0,9,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2012
Saint-Pierre_PH07,2012-01-27,Epinephelus merra,Non-Acropore submassif,5.0,8,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2012
Saint-Pierre_PH07,2012-01-27,Epinephelus merra,Non-Acropore submassif,6.0,9,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2012
Saint-Pierre_PH07,2013-01-23,Epinephelus merra,Acropore branchu,1.0,9,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2013
Saint-Pierre_PH07,2013-01-23,Epinephelus merra,Algues gazonnantes,2.0,11,,20,60010526,55.46879,-21.34505,Belt,2013
Saint-Pierre_PH07,2013-01-23,Epinephelus merra,Corail Mou - Soft Coral,3.0,15,,20,60010526,55.46879,-21.34505,Belt,2013
Saint-Pierre_PH07,2013-01-23,Epinephelus merra,Non-Acropore submassif,4.0,12,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2013
Saint-Pierre_PH07,2013-01-23,Epinephelus merra,Acropore branchu,5.0,19,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2013
Saint-Pierre_PH07,2013-01-23,Epinephelus merra,Acropore branchu,6.0,11,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2013
Saint-Pierre_PH07,2013-01-23,Epinephelus merra,Algues gazonnantes,7.0,15,Corail mort en place,20,60010526,55.46879,-21.34505,Belt,2013
Saint-Pierre_PH07,2013-01-23,Epinephelus merra,Algues gazonnantes,8.0,20,,20,60010526,55.46879,-21.34505,Belt,2013
Saint-Pierre_PH07,2013-01-23,Epinephelus merra,Acropore tabulaire,9.0,10,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2013
Saint-Pierre_PH07,2015-02-17,Epinephelus merra,,1.0,10,,20,60010526,55.46879,-21.34505,Belt,2015
Saint-Pierre_PH07,2015-02-17,Epinephelus merra,,2.0,7,,20,60010526,55.46879,-21.34505,Belt,2015
Saint-Pierre_PH07,2015-02-17,Epinephelus merra,,3.0,7,,20,60010526,55.46879,-21.34505,Belt,2015
Saint-Pierre_PH07,2015-02-17,Epinephelus merra,Acropore branchu,4.0,7,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2015
Saint-Pierre_PH07,2015-02-17,Epinephelus merra,Acropore branchu,5.0,6,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2015
Saint-Pierre_PH07,2016-02-13,Epinephelus merra,Acropore branchu,1.0,8,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2016
Saint-Pierre_PH07,2017-02-16,Epinephelus merra,Acropore branchu,1.0,12,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2017
Saint-Pierre_PH07,2017-02-16,Epinephelus merra,Acropore branchu,2.0,15,Substrat dur colonisé,20,60010526,55.46879,-21.34505,Belt,2017
Saint-Pierre_PH08,2007-12-22,Epinephelus merra,Acropore tabulaire,1.0,16,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2007
Saint-Pierre_PH08,2009-01-13,Epinephelus merra,Acropore digité,1.0,10,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2009
Saint-Pierre_PH08,2010-01-22,Epinephelus merra,Acropore branchu,1.0,12,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2010
Saint-Pierre_PH08,2010-01-22,Epinephelus merra,Acropore branchu,2.0,5,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2010
Saint-Pierre_PH08,2011-02-01,,,1.0,,,20,60010527,55.46608,-21.34402,Belt,2011
Saint-Pierre_PH08,2012-01-27,Epinephelus merra,Acropore branchu,1.0,11,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2012
Saint-Pierre_PH08,2012-01-27,Epinephelus merra,Acropore branchu,2.0,9,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2012
Saint-Pierre_PH08,2012-01-27,Epinephelus merra,Acropore branchu,3.0,9,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2012
Saint-Pierre_PH08,2012-01-27,Epinephelus merra,Non-Acropore submassif,4.0,9,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2012
Saint-Pierre_PH08,2012-01-27,Epinephelus merra,Non-Acropore submassif,5.0,8,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2012
Saint-Pierre_PH08,2012-01-27,Epinephelus merra,Non-Acropore submassif,6.0,15,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2012
Saint-Pierre_PH08,2012-01-27,Epinephelus merra,Acropore branchu,7.0,8,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2012
Saint-Pierre_PH08,2013-01-23,Epinephelus merra,Acropore branchu,1.0,15,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2013
Saint-Pierre_PH08,2013-01-23,Epinephelus merra,Acropore digité,2.0,16,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2013
Saint-Pierre_PH08,2013-01-23,Epinephelus merra,Algues gazonnantes,3.0,13,Corail mort en place,20,60010527,55.46608,-21.34402,Belt,2013
Saint-Pierre_PH08,2015-02-17,Epinephelus merra,,1.0,6,,20,60010527,55.46608,-21.34402,Belt,2015
Saint-Pierre_PH08,2016-02-13,,,1.0,,,20,60010527,55.46608,-21.34402,Belt,2016
Saint-Pierre_PH08,2017-02-16,Epinephelus merra,Algues gazonnantes,1.0,15,Corail mort en place,20,60010527,55.46608,-21.34402,Belt,2017
Saint-Pierre_PH08,2019-02-28,Epinephelus merra,Acropore branchu,1.0,13,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2019
Saint-Pierre_PH08,2020-02-14,Epinephelus merra,Acropore digité,1.0,12,Substrat dur colonisé,20,60010527,55.47646,-21.34348,Belt,2020
Saint-Pierre_PH08,2020-02-14,Epinephelus merra,Acropore tabulaire,2.0,15,Substrat dur colonisé,20,60010527,55.47646,-21.34348,Belt,2020
Saint-Pierre_PH08,2021-02-22,Epinephelus merra,,1.0,10,Substrat dur colonisé,20,60010527,55.46608,-21.34348,Belt,2021
Saint-Pierre_PH08,2021-02-22,Epinephelus merra,,2.0,10,Substrat dur colonisé,20,60010527,55.46608,-21.34348,Belt,2021
Saint-Pierre_PH08,2021-02-22,Epinephelus merra,,3.0,11,Substrat dur colonisé,20,60010527,55.46608,-21.34348,Belt,2021
Saint-Pierre_PH08,2021-02-22,Epinephelus merra,,4.0,12,Substrat dur colonisé,20,60010527,55.46608,-21.34348,Belt,2021
Saint-Pierre_PH08,2022-04-28,Epinephelus merra,Acropore branchu,1.0,17,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2022
Saint-Pierre_PH08,2022-04-28,Epinephelus merra,Acropore branchu,2.0,15,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2022
Saint-Pierre_PH08,2022-04-28,Epinephelus merra,Acropore tabulaire,3.0,13,Substrat dur colonisé,20,60010527,55.46608,-21.34402,Belt,2022
Saint-Pierre_PH08,2022-04-28,Epinephelus merra,Algues gazonnantes,4.0,12,Corail mort en place,20,60010527,55.46608,-21.34402,Belt,2022
Saint-Pierre_PH08,2022-04-28,Epinephelus merra,Algues gazonnantes,5.0,15,Corail mort en place,20,60010527,55.46608,-21.34402,Belt,2022
Saint-Pierre_PH09,2007-12-22,Epinephelus merra,Non-Acropore submassif,1.0,12,Substrat dur colonisé,20,60010528,55.46531,-21.34376,Belt,2007
Saint-Pierre_PH09,2009-01-13,,,1.0,,,20,60010528,55.46531,-21.34376,Belt,2009
Saint-Pierre_PH09,2010-01-22,Epinephelus merra,Acropore branchu,1.0,7,Substrat dur colonisé,20,60010528,55.46531,-21.34376,Belt,2010
Saint-Pierre_PH09,2010-01-22,Epinephelus merra,Algues gazonnantes,2.0,9,,20,60010528,55.46531,-21.34376,Belt,2010
Saint-Pierre_PH09,2011-02-01,,,1.0,,,20,60010528,55.46531,-21.34376,Belt,2011
Saint-Pierre_PH09,2012-01-27,Epinephelus merra,Acropore branchu,1.0,8,Substrat dur colonisé,20,60010528,55.46531,-21.34376,Belt,2012
Saint-Pierre_PH09,2012-01-27,Epinephelus merra,Algues gazonnantes,2.0,9,Corail mort en place,20,60010528,55.46531,-21.34376,Belt,2012
Saint-Pierre_PH09,2012-01-27,Epinephelus merra,Acropore branchu,3.0,14,Substrat dur colonisé,20,60010528,55.46531,-21.34376,Belt,2012
Saint-Pierre_PH09,2013-01-23,Epinephelus merra,Acropore branchu,1.0,6,Substrat dur colonisé,20,60010528,55.46531,-21.34376,Belt,2013
Saint-Pierre_PH09,2013-01-23,Epinephelus merra,Acropore digité,2.0,12,Substrat dur colonisé,20,60010528,55.46531,-21.34376,Belt,2013
Saint-Pierre_PH09,2013-01-23,Epinephelus merra,Acropore digité,3.0,12,Substrat dur colonisé,20,60010528,55.46531,-21.34376,Belt,2013
Saint-Pierre_PH09,2013-01-23,Epinephelus merra,Algues gazonnantes,4.0,4,,20,60010528,55.46531,-21.34376,Belt,2013
Saint-Pierre_PH09,2015-02-17,Epinephelus merra,,1.0,7,,20,60010528,55.46531,-21.34376,Belt,2015
Saint-Pierre_PH09,2015-02-17,Epinephelus merra,Acropore branchu,2.0,10,Substrat dur colonisé,20,60010528,55.46531,-21.34376,Belt,2015
Saint-Pierre_PH09,2015-02-17,Epinephelus merra,Acropore branchu,3.0,6,Substrat dur colonisé,20,60010528,55.46531,-21.34376,Belt,2015
Saint-Pierre_PH09,2015-02-17,Epinephelus merra,,4.0,9,,20,60010528,55.46531,-21.34376,Belt,2015
Saint-Pierre_PH09,2016-02-13,Epinephelus merra,,1.0,8,,20,60010528,55.46531,-21.34376,Belt,2016
Saint-Pierre_PH09,2017-02-16,,,1.0,,,20,60010528,55.46531,-21.34376,Belt,2017
Saint-Pierre_PH09,2019-02-28,,,,,,20,60010528,55.46531,-21.34376,Belt,2019
