Station,Date,Taxon,Groupe_taxons,MESURE_Numero_individu,REPLICAT_Longueur_transect,STATION_Identifiant,OBSERVATION_Coordonnees_MINX,OBSERVATION_Coordonnees_MINY,OBSERVATION_Coordonnees_MAXX,OBSERVATION_Coordonnees_MAXY,REPLICAT_Substrat_Protocole_LIT,Flag,Year
Saint-Leu_LP08,2016-01-26,,,7,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2016
Saint-Leu_LP08,2017-01-12,,Algues gazonnantes,1,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2017
Saint-Leu_LP08,2017-01-12,,Acropore branchu,2,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2017
Saint-Leu_LP08,2017-01-12,,,3,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2017
Saint-Leu_LP08,2017-01-12,,,4,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2017
Saint-Leu_LP08,2017-01-12,,Acropore branchu,5,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2017
Saint-Leu_LP08,2017-01-12,,Algues gazonnantes,6,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2017
Saint-Leu_LP08,2017-01-12,,Acropore branchu,7,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2017
Saint-Leu_LP08,2017-01-12,,Algues gazonnantes,8,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2017
Saint-Leu_LP08,2017-01-12,,Non-Acropore massif,9,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2017
Saint-Leu_LP08,2017-01-12,,Algues gazonnantes,10,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2017
Saint-Leu_LP08,2017-01-12,,Non-Acropore submassif,11,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2017
Saint-Leu_LP08,2017-01-12,,Algues gazonnantes,12,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2017
Saint-Leu_LP08,2017-01-12,,Acropore branchu,13,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2017
Saint-Leu_LP08,2017-01-12,,Algues gazonnantes,14,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2017
Saint-Leu_LP08,2017-01-12,,Non-Acropore foliacé,15,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2017
Saint-Leu_LP08,2017-01-12,,Algues gazonnantes,16,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2017
Saint-Leu_LP08,2017-01-12,,,17,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2017
Saint-Leu_LP08,2017-01-12,,Non-Acropore submassif,18,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2017
Saint-Leu_LP08,2017-01-12,,,19,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2017
Saint-Leu_LP08,2017-01-12,,Acropore branchu,20,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2017
Saint-Leu_LP08,2017-01-12,,Algues gazonnantes,21,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2017
Saint-Leu_LP08,2017-01-12,,Non-Acropore foliacé,22,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2017
Saint-Leu_LP08,2017-01-12,,Algues gazonnantes,23,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2017
Saint-Leu_LP08,2017-01-12,,Non-Acropore submassif,24,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2017
Saint-Leu_LP08,2017-01-12,,Algues gazonnantes,25,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2017
Saint-Leu_LP08,2017-01-12,,Acropore branchu,26,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2017
Saint-Leu_LP08,2017-01-12,,Algues gazonnantes,27,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2017
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,1,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Acropore digité,2,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,3,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Non-Acropore encroutant,4,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,5,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Acropore branchu,6,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,7,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Acropore branchu,8,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,9,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Acropore branchu,10,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,11,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Acropore branchu,12,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,13,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Acropore branchu,14,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,15,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Non-Acropore encroutant,16,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,17,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Non-Acropore encroutant,18,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,19,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Non-Acropore foliacé,20,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Acropore digité,21,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,22,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Non-Acropore encroutant,23,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Acropore branchu,24,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,25,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Acropore branchu,26,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,27,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Non-Acropore champignons (libre),28,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,29,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2018-03-29,,Acropore branchu,30,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2018
Saint-Leu_LP08,2018-03-29,,Algues gazonnantes,31,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2018
Saint-Leu_LP08,2019-01-23,,,1,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2019
Saint-Leu_LP08,2019-01-23,,Non-Acropore foliacé,2,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2019
Saint-Leu_LP08,2019-01-23,,Acropore digité,3,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2019
Saint-Leu_LP08,2019-01-23,,Algues gazonnantes,4,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2019
Saint-Leu_LP08,2019-01-23,,Acropore digité,5,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2019
Saint-Leu_LP08,2019-01-23,,Algues gazonnantes,6,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2019
Saint-Leu_LP08,2019-01-23,,,7,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2019
Saint-Leu_LP08,2019-01-23,,Acropore branchu,8,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2019
Saint-Leu_LP08,2019-01-23,,Algues gazonnantes,9,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2019
Saint-Leu_LP08,2019-01-23,,Acropore branchu,10,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2019
Saint-Leu_LP08,2019-01-23,,Algues gazonnantes,11,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2019
Saint-Leu_LP08,2019-01-23,,Non-Acropore submassif,12,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2019
Saint-Leu_LP08,2019-01-23,,Acropore digité,13,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2019
Saint-Leu_LP08,2019-01-23,,Algues gazonnantes,14,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2019
Saint-Leu_LP08,2019-01-23,,Acropore branchu,15,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2019
Saint-Leu_LP08,2019-01-23,,Algues gazonnantes,16,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2019
Saint-Leu_LP08,2019-01-23,,Acropore digité,17,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2019
Saint-Leu_LP08,2019-01-23,,Algues gazonnantes,18,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2019
Saint-Leu_LP08,2019-01-23,,,19,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2019
Saint-Leu_LP08,2019-01-23,,Algues gazonnantes,20,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2019
Saint-Leu_LP08,2019-01-23,,Acropore branchu,21,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2019
Saint-Leu_LP08,2019-01-23,,Algues gazonnantes,22,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2019
Saint-Leu_LP08,2019-01-23,,Non-Acropore foliacé,23,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2019
Saint-Leu_LP08,2020-01-15,,Non-Acropore encroutant,1,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2020
Saint-Leu_LP08,2020-01-15,,Algues gazonnantes,2,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2020
Saint-Leu_LP08,2020-01-15,,Non-Acropore encroutant,3,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2020
Saint-Leu_LP08,2020-01-15,,Algues gazonnantes,4,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2020
Saint-Leu_LP08,2020-01-15,,Non-Acropore encroutant,5,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2020
Saint-Leu_LP08,2020-01-15,,Algues gazonnantes,6,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2020
Saint-Leu_LP08,2020-01-15,,Non-Acropore encroutant,7,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2020
Saint-Leu_LP08,2020-01-15,,Algues gazonnantes,8,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2020
Saint-Leu_LP08,2020-01-15,,Acropore digité,9,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2020
Saint-Leu_LP08,2020-01-15,,Algues gazonnantes,10,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2020
Saint-Leu_LP08,2020-12-02,,Algues gazonnantes,1,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2020
Saint-Leu_LP08,2020-12-02,,Acropore branchu,2,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2020
Saint-Leu_LP08,2020-12-02,,Algues gazonnantes,3,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2020
Saint-Leu_LP08,2020-12-02,,,4,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2020
Saint-Leu_LP08,2020-12-02,,Acropore branchu,5,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2020
Saint-Leu_LP08,2020-12-02,,Algues gazonnantes,6,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2020
Saint-Leu_LP08,2020-12-02,,Acropore digité,7,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2020
Saint-Leu_LP08,2020-12-02,,Acropore branchu,8,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2020
Saint-Leu_LP08,2020-12-02,,Algues gazonnantes,9,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2020
Saint-Leu_LP08,2020-12-02,,Non-Acropore encroutant,10,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2020
Saint-Leu_LP08,2020-12-02,,Algues gazonnantes,11,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2020
Saint-Leu_LP08,2020-12-02,,Non-Acropore encroutant,12,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2020
Saint-Leu_LP08,2020-12-02,,Algues gazonnantes,13,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2020
Saint-Leu_LP08,2020-12-02,,Acropore digité,14,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2020
Saint-Leu_LP08,2020-12-02,,Algues gazonnantes,15,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2020
Saint-Leu_LP08,2022-01-13,,Non-Acropore submassif,1,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-01-13,,Algues gazonnantes,2,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-01-13,,Acropore tabulaire,3,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-01-13,,Algues gazonnantes,4,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-01-13,,,5,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2022
Saint-Leu_LP08,2022-01-13,,Acropore branchu,6,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-01-13,,Algues gazonnantes,7,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-01-13,,Non-Acropore massif,8,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-01-13,,Algues gazonnantes,9,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-01-13,,Acropore digité,10,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-01-13,,Acropore encroûté,11,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-01-13,,Non-Acropore massif,12,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-01-13,,Algues gazonnantes,13,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-01-13,,,14,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2022
Saint-Leu_LP08,2022-01-13,,Non-Acropore massif,15,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-01-13,,Algues gazonnantes,16,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-01-13,,Acropore digité,17,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-01-13,,Algues gazonnantes,18,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-01-13,,Non-Acropore submassif,19,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-01-13,,Algues gazonnantes,20,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-01-13,,,21,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2022
Saint-Leu_LP08,2022-01-13,,Algues gazonnantes,22,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-11-23,,Acropore branchu,1,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-11-23,,Algues gazonnantes,2,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-11-23,,,3,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2022
Saint-Leu_LP08,2022-11-23,,Acropore branchu,4,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-11-23,,Algues gazonnantes,5,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-11-23,,Non-Acropore foliacé,6,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-11-23,,Algues gazonnantes,7,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-11-23,,Non-Acropore submassif,8,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-11-23,,Algues gazonnantes,9,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-11-23,,Acropore branchu,10,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-11-23,,Algues gazonnantes,11,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-11-23,,Acropore branchu,12,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-11-23,,Algues gazonnantes,13,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-11-23,,Non-Acropore massif,14,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP08,2022-11-23,,Algues gazonnantes,15,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2022
Saint-Leu_LP08,2022-11-23,,Non-Acropore encroutant,16,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2022
Saint-Leu_LP09,2007-12-18,,Algues gazonnantes,1,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Corail mort en place,substrat,2007
Saint-Leu_LP09,2007-12-18,,Acropore branchu,2,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Substrat dur colonisé,substrat,2007
Saint-Leu_LP09,2007-12-18,,,3,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Débris,substrat,2007
Saint-Leu_LP09,2007-12-18,,Acropore branchu,4,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Substrat dur colonisé,substrat,2007
Saint-Leu_LP09,2007-12-18,,Algues gazonnantes,5,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Corail mort en place,substrat,2007
Saint-Leu_LP09,2007-12-18,,,6,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Débris,substrat,2007
Saint-Leu_LP09,2007-12-18,,Acropore branchu,7,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Substrat dur colonisé,substrat,2007
Saint-Leu_LP09,2007-12-18,,Algues gazonnantes,8,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Corail mort en place,substrat,2007
Saint-Leu_LP09,2007-12-18,,Acropore branchu,9,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Substrat dur colonisé,substrat,2007
Saint-Leu_LP09,2007-12-18,,,10,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Débris,substrat,2007
Saint-Leu_LP09,2007-12-18,,Acropore branchu,11,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Substrat dur colonisé,substrat,2007
Saint-Leu_LP09,2007-12-18,,Algues gazonnantes,12,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Corail mort en place,substrat,2007
Saint-Leu_LP09,2007-12-18,,,13,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Débris,substrat,2007
Saint-Leu_LP09,2007-12-18,,Algues gazonnantes,14,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Corail mort en place,substrat,2007
Saint-Leu_LP09,2007-12-18,,,15,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Dalle corallienne,substrat,2007
Saint-Leu_LP09,2009-01-12,,,1,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Débris,substrat,2009
Saint-Leu_LP09,2009-01-12,,Algues gazonnantes,2,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,,substrat,2009
Saint-Leu_LP09,2009-01-12,,,3,2000,60010508,55.28491,-21.16615,55.28491,-21.16615,Débris,substrat,2009
Saint-Leu_LP09,2010-01-29,,,1,20,60010508,55.28491,-21.16615,55.28491,-21.16615,Dalle corallienne,substrat,2010
